0.13589,0.021457,0.014304,0.0071522,0.035761,0.067946,0.039337,0.035761
0.23026,0.0054902,0.0048522,0.011366,0.15339,0.12407,0.024966,0.038951
0.37186,0.0094713,0.0088046,0.015928,0.041765,0.06335,0.0055809,0.045861
0.1175,0.01021,0.023819,0.020852,0.098385,0.093277,0.016554,0.042505
0.082184,0.02171,0.047293,0.036882,0.0705,0.2365,0.03922,0.013644
0.11841,0.0091646,0.04416,0.064991,0.23645,0.18832,0.085305,0.16085
0.1934,0.016877,0.051293,0.11335,0.20596,0.095593,0.096018,0.07441
0.38913,0.053853,0.019558,0.04418,0.10035,0.10476,0.039413,0.044004
0.45504,0.015397,0.020565,0.036354,0.10612,0.078681,0.07395,0.057102
0.28579,0.044825,0.057361,0.084894,0.43752,0.19298,0.10429,0.08197
0.23568,0.05895,0.058044,0.16984,0.17233,0.13846,0.15138,0.10171
0.2302,0.020532,0.029971,0.083251,0.31456,0.16422,0.18799,0.17659
0.35941,0.049992,0.052832,0.074133,0.17209,0.11317,0.19155,0.10043
0.3135,0.035533,0.056186,0.10683,0.27332,0.18577,0.19116,0.084801
0.30524,0.083983,0.11331,0.1315,0.27216,0.22518,0.12212,0.29988
0.32743,0.047239,0.046594,0.15084,0.27722,0.18528,0.17498,0.11909
0.52953,0.046258,0.055779,0.1679,0.221,0.17324,0.16067,0.12132
0.44469,0.048612,0.13359,0.20027,0.32704,0.19535,0.19458,0.2271
0.66527,0.058197,0.07156,0.13841,0.24159,0.19748,0.17737,0.14887
0.62879,0.043452,0.15014,0.14187,0.25843,0.22785,0.18662,0.23812
0.52255,0.062984,0.078187,0.18098,0.41909,0.21389,0.17469,0.19902
0.44772,0.05195,0.11373,0.14449,0.37176,0.21235,0.16114,0.17354
0.60082,0.054058,0.091432,0.17572,0.36173,0.22083,0.26389,0.20599
0.50174,0.05978,0.098987,0.16284,0.44278,0.22238,0.20017,0.18008
0.61032,0.20177,0.13915,0.23771,0.51568,0.26284,0.31946,0.30503
0.82018,0.4099,0.17547,0.2759,0.45797,0.27061,0.30938,0.27618
0.67165,0.2604,0.25395,0.1952,0.4471,0.26046,0.30099,0.3439
0.73969,0.19614,0.20655,0.1994,0.43051,0.25941,0.24441,0.30958
0.65827,0.18606,0.15406,0.20348,0.46474,0.42207,0.43941,0.58582
0.72481,0.5714,0.19995,0.23958,0.48677,0.33041,0.45807,0.56396
1.0141,0.31114,0.28171,0.2498,0.49872,0.39384,0.31974,0.5275
0.87684,0.21155,0.22354,0.2996,0.81834,0.36206,0.32857,0.39659
0.88896,0.24506,0.2129,0.25663,0.59633,0.38698,0.41952,0.58129
0.83154,0.22386,0.27224,0.25188,0.58083,0.50977,0.38551,0.72783
1.0274,0.31089,0.21117,0.2926,0.69491,0.5785,0.36165,0.71041
1.2607,0.42302,0.30834,0.29346,0.84638,0.6018,0.56713,0.77514
0.96134,0.2724,0.28131,0.29013,0.70203,0.49636,0.48253,0.59321
1.2221,0.38962,0.28674,0.35718,0.70296,0.46583,0.4565,0.55317
1.3001,0.3377,0.26678,0.35792,0.9848,0.47426,0.4948,0.77653
1.1848,0.4266,0.2766,0.4474,1.0976,0.58611,0.59635,0.71438
1.2596,0.40106,0.31519,0.41885,0.99219,0.57458,0.54472,0.66959
1.2847,0.46843,0.37434,0.38997,0.83794,0.52808,0.56206,0.73684
1.4665,0.43346,0.45944,0.39297,1.0078,0.57993,0.59741,0.84424
1.3574,0.41919,0.40457,0.45282,0.9364,0.7102,0.73109,1.1057
1.4205,0.50972,0.59018,0.46694,0.9605,0.72944,0.76427,0.96314
1.4183,0.43935,0.57317,0.45979,1.0698,0.64102,0.63758,0.87242
1.4414,0.64367,0.7422,0.49017,1.0154,0.68238,0.64432,1.0316
1.6959,0.72236,0.49231,0.50081,1.2823,0.76181,0.68222,1.0105
1.7409,0.81686,0.65753,0.48967,1.0883,0.7467,0.74008,1.1527
1.8615,0.83554,0.79334,0.5657,1.288,0.75342,0.75489,1.0761
1.7234,0.94633,0.72857,0.54031,1.4502,0.79131,0.79803,1.1045
1.8798,1.1112,0.96655,0.57199,1.341,0.86655,0.78232,1.3004
2.0929,0.92291,1.0202,0.60521,1.465,0.96119,0.80291,1.2469
1.942,1.1295,0.95026,0.81547,1.3255,0.84406,0.89147,1.3925
2.0583,1.2161,1.186,0.67828,1.703,1.0576,0.97896,1.4802
2.1995,0.88569,0.93939,0.65206,1.4891,1.0058,0.92585,1.4186
2.0693,1.3657,0.86048,0.70387,1.6236,1.1794,0.97261,1.4083
2.1834,1.2748,1.2905,0.74464,1.9816,1.434,1.3685,1.8302
2.1822,1.2508,1.206,0.93419,2.0389,1.4548,1.1898,1.6465
2.4442,1.1358,1.4036,0.92087,1.7853,1.4521,1.3065,1.8746
2.3182,1.186,1.3905,0.86466,2.2013,1.5559,1.1155,1.6034
2.4115,1.2012,1.2755,0.82983,1.9071,1.258,1.1297,1.7685
2.49,1.3481,1.2214,0.85783,1.9425,1.4693,1.3682,1.8232
2.7644,1.3834,1.2418,0.91151,2.0046,1.361,1.2395,2.0691
2.7218,1.6226,1.4792,0.95757,2.0228,1.6116,1.4893,2.0927
3.0993,1.626,1.6169,0.95212,2.3743,1.7851,1.4838,2.3318
2.8857,1.4751,1.5703,1.0477,2.3811,1.5697,1.4422,2.4549
3.043,1.8859,1.583,0.99978,2.2396,1.6058,1.418,2.1754
2.963,1.6904,1.704,1.0168,2.5174,1.6958,1.4533,2.1909
3.0511,1.9479,1.7424,1.1155,2.5152,1.8119,1.5569,2.2782
3.1487,2.0461,2.0772,1.0889,2.4715,2.0313,1.7954,2.4681
3.382,1.9978,1.7689,1.1931,2.5146,1.8154,1.5941,2.374
3.344,2.0549,2.1288,1.1293,2.6395,2.2016,1.65,2.5021
3.3854,2.2764,1.8622,1.1969,2.6993,2.1645,1.7577,2.5407
3.6239,2.4669,2.0031,1.2005,2.7909,2.0226,1.7827,2.681
3.5954,2.4397,2.2243,1.2413,2.8359,2.0918,1.8237,2.6674
