0.11801,0.050065,0.039337,0.06437,0.092978,0.23245,0.032185,0.1502
0.031984,0.022347,0.0070853,0.0057424,0.011871,0.056497,0.092273,0.084921
0.070132,0.031295,0.025442,0.059642,0.16633,0.21797,0.12183,0.088327
0.029309,0.012345,0.009649,0.039654,0.041293,0.096807,0.049962,0.10243
0.14909,0.063113,0.010234,0.053421,0.26564,0.099915,0.046302,0.189
0.22223,0.082606,0.039445,0.036078,0.20946,0.12797,0.034988,0.34728
0.17261,0.11433,0.042625,0.06349,0.39044,0.20471,0.13695,0.24004
0.078362,0.044865,0.096002,0.11467,0.21126,0.14478,0.13346,0.20058
0.12171,0.058179,0.12538,0.10583,0.34367,0.17178,0.17207,0.33196
0.26165,0.13332,0.038995,0.088619,0.20817,0.17564,0.15284,0.19545
0.15264,0.11486,0.16973,0.087377,0.34907,0.56552,0.33154,0.24941
0.17598,0.097828,0.12962,0.085711,0.59122,0.53897,0.22882,0.35047
0.17231,0.06458,0.092463,0.13726,0.26019,0.26125,0.21586,0.27379
0.16774,0.067371,0.13734,0.19669,0.33014,0.45738,0.21523,0.37143
0.16936,0.095268,0.39693,0.20017,0.31619,0.55582,0.49635,0.52342
0.20995,0.086121,0.28225,0.12458,0.4072,0.70793,0.26185,0.36588
0.32161,0.11163,0.15586,0.17387,0.60913,0.77519,0.37299,0.58943
0.28521,0.14273,0.16021,0.1485,0.63106,0.79231,0.27147,0.47059
0.25523,0.13336,0.22173,0.15966,0.4634,0.83694,0.24196,0.60383
0.25385,0.15844,0.24533,0.34301,0.84009,0.65756,0.31624,0.38627
0.33385,0.16034,0.17737,0.16677,0.541,0.97443,0.46092,0.7625
0.48462,0.23341,0.32784,0.16671,0.47343,0.88483,0.43871,0.69918
0.3117,0.14446,0.46624,0.23772,0.79528,0.6876,0.64197,0.88528
0.51154,0.26852,0.46568,0.3611,0.81201,0.88475,0.77253,0.99278
0.3636,0.19586,0.33834,0.20156,0.6383,0.86883,0.45853,0.77812
0.45474,0.23743,0.33395,0.22326,0.78986,0.95603,0.53582,0.69838
0.53155,0.24639,0.43904,0.24997,0.78526,0.99854,0.48648,0.78458
0.44938,0.20896,0.4381,0.35712,0.78863,0.94894,0.71721,0.84431
0.82675,0.51435,0.5645,0.28007,0.9869,1.2212,0.92438,1.1362
0.45695,0.23133,0.44337,0.381,0.82869,1.1824,0.76515,1.1119
0.51651,0.26469,0.43493,0.34723,1.1007,1.1729,0.61752,0.86054
0.54438,0.25392,0.44233,0.3558,1.0728,1.3557,0.76564,0.92315
0.64467,0.38087,0.69952,0.40697,0.8963,1.2903,0.78964,1.2964
0.57038,0.31473,0.52796,0.45839,1.0838,1.2838,1.028,1.1682
0.695,0.40608,0.63571,0.50946,1.0175,1.2513,0.99583,1.3394
0.869,0.46194,0.59078,0.45666,1.2004,1.324,0.96851,1.3872
0.87747,0.38565,0.56872,0.41903,1.3037,1.357,1.0648,1.321
0.79831,0.41919,0.75047,0.56299,1.1274,1.3647,0.89163,1.4843
0.95285,0.47609,0.7648,0.55413,1.4356,1.7129,1.2543,1.6737
0.98002,0.45143,0.71008,0.55719,1.2687,1.9248,1.4005,1.7149
0.89587,0.45894,0.71646,0.52681,1.4759,1.8008,1.3489,1.5046
1.0159,0.50162,0.71099,0.59963,1.4923,1.7504,1.3639,1.6112
0.89801,0.48976,0.98899,0.75273,1.484,1.8756,1.2045,1.5983
0.98485,0.48628,0.96496,0.73219,1.5819,1.876,1.2743,1.6302
1.2097,0.59579,0.83985,0.61817,1.7107,2.037,1.5159,2.0982
1.0518,0.5637,0.87975,0.66004,1.8576,2.0573,1.5793,2.1923
1.145,0.54505,0.86333,0.68624,1.7349,2.4003,1.6902,2.1537
1.1724,0.58784,0.93317,0.70276,1.9614,2.2539,1.6325,2.0882
1.2422,0.62597,0.94651,0.74386,1.8711,2.4749,1.7897,2.3543
1.5158,0.66612,0.99103,0.79105,1.9115,2.6886,1.743,2.0851
1.6071,0.79782,0.99068,0.75459,1.9978,2.7011,1.92,2.5119
1.3881,0.6536,1.0919,0.92013,2.276,2.5691,1.8584,2.3901
1.3775,0.70186,1.0931,0.87757,2.297,2.6609,1.8793,2.4794
1.5272,0.74569,1.1381,0.83613,2.3536,2.9669,2.063,2.8511
1.4766,0.7171,1.2024,0.98183,2.5701,3.0299,1.9467,2.5378
1.5674,0.75169,1.1876,0.949,2.5898,2.855,2.019,2.6795
1.6605,0.79554,1.2014,1.0186,2.6377,3.0048,2.3909,2.9718
1.6469,0.78763,1.2281,0.99931,2.78,3.1903,2.4874,3.0522
