0,0.014304,0,0.089402,0.18596,0.20741,0.0071522,0.014304
0.0071522,0.012004,0.01788,0.04016,0.070231,0.11863,0.032823,0.054917
0.011366,0.020171,0.037356,0.011205,0.10795,0.13197,0.017842,0.034727
0.012352,0.0075623,0.044194,0.15474,0.17021,0.10313,0.012124,0.059009
0.024109,0.036665,0.047918,0.049995,0.15539,0.089106,0.034436,0.053138
0.022564,0.029001,0.012468,0.18921,0.44256,0.19504,0.033664,0.10374
0.013635,0.027666,0.048772,0.41934,0.17904,0.066975,0.03627,0.047798
0.025282,0.043984,0.30642,0.42969,0.13707,0.10914,0.031832,0.072305
0.034346,0.058086,0.39377,0.32134,0.26596,0.16203,0.034019,0.048767
0.026246,0.037521,0.18732,0.49851,0.40595,0.11558,0.036291,0.05507
0.035178,0.029215,0.13259,0.19327,0.24638,0.13239,0.031497,0.051044
0.02336,0.027191,0.19032,0.18441,0.41085,0.36132,0.040458,0.07868
0.028246,0.032053,0.34934,0.55324,0.31741,0.53874,0.071575,0.083584
0.022764,0.051569,0.18218,0.51463,0.45382,0.27294,0.12679,0.05649
0.031007,0.07631,0.33501,0.31682,0.43328,0.34262,0.10085,0.11252
0.036341,0.0852,0.1862,0.36782,0.34504,0.24597,0.050673,0.073266
0.059934,0.094621,0.38773,0.44744,0.40841,0.26833,0.077914,0.1231
0.0426,0.075974,0.22404,0.36142,0.32624,0.29195,0.068107,0.11639
0.09146,0.10541,0.36988,0.59887,0.37494,0.26688,0.10724,0.23025
0.087325,0.062126,0.27415,0.59546,0.54157,0.2673,0.096031,0.14293
0.061046,0.11119,0.29745,0.57906,0.47168,0.37793,0.072741,0.15429
0.046423,0.067904,0.43285,0.53072,0.46544,0.31175,0.1329,0.17696
0.087534,0.11696,0.4794,0.62653,0.42509,0.33872,0.13029,0.20119
0.10358,0.10227,0.50364,0.77231,0.50507,0.3279,0.10914,0.1448
0.067142,0.1324,0.45349,0.96504,0.65545,0.41537,0.13576,0.15071
0.080753,0.10768,0.53316,0.68629,0.6427,0.4382,0.20736,0.27119
0.098978,0.10183,0.45417,0.62995,0.53029,0.54417,0.34215,0.45566
0.14005,0.12017,0.72054,0.74555,0.9961,0.81204,0.27371,0.31958
0.09866,0.16493,0.8164,0.81985,0.6796,0.61949,0.16936,0.29491
0.08888,0.12034,0.7576,0.91313,0.80027,0.48933,0.21214,0.28135
0.19596,0.21435,0.9199,0.84448,0.66896,0.54277,0.18677,0.34796
0.10853,0.19125,0.63665,0.81725,1.1246,0.91094,0.41604,0.3411
0.20934,0.18688,0.86176,0.93524,0.82488,0.89892,0.39706,0.46489
0.15077,0.17439,0.76185,1.1872,1.1109,0.62241,0.30342,0.38056
0.13639,0.21035,0.8401,1.2231,0.90126,0.64373,0.32181,0.36247
0.15963,0.19185,1.0375,1.1836,0.99937,1.0412,0.31952,0.35955
0.23464,0.28909,0.8893,1.2451,1.2538,0.78942,0.54494,0.50566
0.21937,0.28011,0.98617,1.4626,1.0344,0.88372,0.47848,0.41698
0.19849,0.23375,1.0646,1.4169,1.1216,0.96334,0.47583,0.44431
0.20009,0.31111,0.93927,1.4171,1.5038,1.2298,0.47865,0.4227
0.20132,0.29819,1.204,1.5208,1.3913,1.0025,0.40878,0.46259
0.20928,0.26178,1.0291,1.329,1.2073,1.2882,0.57091,0.54419
0.2353,0.32502,1.3362,1.7005,1.5114,1.0429,0.56774,0.50336
0.29171,0.37178,1.178,1.7549,1.5535,1.3044,0.59487,0.50369
0.27386,0.38615,1.1951,1.6839,1.5458,1.1003,0.80518,0.74261
