0.046489,0.08225,0.15377,0.089402,0.096554,0.025033,0.021457,0.0035761
0.043484,0.046674,0.12815,0.050889,0.11947,0.02369,0.030523,0.018199
0.032875,0.014752,0.071032,0.019314,0.072531,0.0114,0.015281,0.0055045
0.046182,0.065626,0.1299,0.063398,0.042389,0.044409,0.027167,0.034518
0.028371,0.063779,0.079335,0.082747,0.059358,0.044563,0.01145,0.030339
0.019526,0.061519,0.10245,0.21802,0.041939,0.02668,0.019262,0.032806
0.038406,0.073129,0.12021,0.064662,0.05495,0.039219,0.020582,0.01392
0.073215,0.042643,0.064097,0.054135,0.14051,0.03848,0.011226,0.032566
0.039477,0.034211,0.11342,0.14616,0.05115,0.037537,0.13328,0.013494
0.052525,0.042773,0.1169,0.18187,0.14283,0.0328,0.19109,0.049824
0.073761,0.055584,0.11317,0.18449,0.074467,0.13122,0.060442,0.057169
0.060957,0.069408,0.16593,0.18669,0.1497,0.073819,0.25355,0.054266
0.23271,0.091443,0.12292,0.10261,0.10267,0.071599,0.12396,0.054466
0.061975,0.061574,0.12557,0.11409,0.1153,0.10826,0.16067,0.043773
0.10401,0.06092,0.12452,0.19426,0.23959,0.058555,0.1573,0.046238
0.16748,0.12081,0.21239,0.12391,0.27807,0.057675,0.12806,0.038062
0.12186,0.096482,0.16471,0.17538,0.1439,0.067281,0.10283,0.046887
0.11807,0.094604,0.21579,0.26329,0.2972,0.099036,0.10715,0.049245
0.11356,0.074385,0.19585,0.22619,0.15977,0.086945,0.14374,0.040939
0.12617,0.087843,0.16273,0.36372,0.31665,0.11994,0.15828,0.053208
0.12529,0.091591,0.18689,0.29826,0.29396,0.11272,0.14506,0.055731
0.11679,0.10259,0.22353,0.24721,0.29685,0.086593,0.13377,0.072639
0.12866,0.096457,0.18785,0.23001,0.25613,0.10428,0.16753,0.058705
0.15914,0.10738,0.2485,0.28212,0.286,0.09829,0.1539,0.064775
0.13835,0.10115,0.21037,0.51349,0.27487,0.13439,0.2065,0.064066
0.18676,0.12625,0.27898,0.47864,0.32631,0.1198,0.20618,0.077435
0.14615,0.12116,0.2423,0.39248,0.45304,0.15001,0.28745,0.073932
0.18358,0.14027,0.31239,0.37937,0.30407,0.11821,0.27528,0.084219
0.18109,0.1286,0.25577,0.48197,0.61952,0.12964,0.41489,0.077324
0.17428,0.1584,0.2862,0.36741,0.41881,0.1382,0.31942,0.083904
0.18791,0.14057,0.32603,0.38075,0.38065,0.14365,0.2463,0.094429
0.18447,0.1708,0.401,0.48021,0.47395,0.15282,0.33746,0.11287
0.24097,0.16024,0.4635,0.63737,0.41342,0.14451,0.41819,0.10049
0.2592,0.19142,0.47353,0.46062,0.67882,0.17089,0.44799,0.10101
0.24979,0.17135,0.37937,0.563,0.58422,0.16356,0.51851,0.11567
0.27454,0.17752,0.36834,0.71637,0.54002,0.18006,0.45804,0.13489
0.23298,0.16957,0.37699,0.69228,0.54731,0.1798,0.45138,0.10546
0.24062,0.18192,0.41762,0.61711,0.52912,0.18979,0.41419,0.12666
0.24836,0.19849,0.41093,0.70912,0.55063,0.19663,0.48697,0.14954
0.274,0.19833,0.43144,0.71827,0.56206,0.19647,0.44025,0.17768
0.28724,0.19766,0.44904,0.81216,0.65559,0.21026,0.48064,0.13294
0.29372,0.21438,0.50675,0.81957,0.61289,0.21053,0.45939,0.14798
0.30389,0.21784,0.51838,0.77181,0.69367,0.21725,0.52829,0.1498
0.33926,0.23185,0.54766,0.74256,0.71204,0.25298,0.49797,0.15141
0.33019,0.23223,0.59268,0.8772,0.6842,0.26263,0.54648,0.16353
0.31657,0.25735,0.5368,1.0398,0.69511,0.24388,0.54052,0.16568
0.35065,0.26269,0.56745,1.018,0.74801,0.24437,0.55079,0.16403
0.35137,0.25353,0.57095,0.97394,0.79351,0.29443,0.57849,0.16905
0.3514,0.26446,0.57725,1.1092,1.0312,0.2662,0.59334,0.18125
0.41148,0.32947,0.67209,1.247,1.1305,0.33126,0.61525,0.19062
0.39032,0.29246,0.6348,1.069,0.89682,0.29792,0.71295,0.19329
0.40923,0.29426,0.64639,1.0502,0.9212,0.3,0.72488,0.19577
0.40035,0.29558,0.66112,1.1241,1.0069,0.30168,0.71489,0.20161
0.47574,0.33574,0.69019,1.2344,1.3412,0.3315,0.72722,0.20395
0.44967,0.35029,0.69911,1.4384,1.0488,0.33476,0.87861,0.20969
0.47031,0.35111,0.71447,1.325,1.0734,0.37696,0.85951,0.21551
0.48112,0.34767,0.77639,1.2906,1.1341,0.4007,0.79373,0.22859
0.47035,0.37175,0.80289,1.3324,1.1225,0.41147,0.81666,0.26382
0.48991,0.35795,0.77658,1.4112,1.1504,0.37925,0.84355,0.24095
0.49583,0.39934,0.96055,1.4725,1.4256,0.39701,0.8926,0.24402
0.53355,0.38297,0.95591,1.6576,1.4287,0.40832,0.90089,0.24692
0.54863,0.39646,0.98086,1.5023,1.587,0.42348,0.92627,0.2639
0.57473,0.4319,0.94526,1.5654,1.6841,0.44981,1.0059,0.2962
0.6093,0.48754,1.0759,1.6737,1.5182,0.49915,0.98682,0.28791
0.57772,0.44368,0.97667,1.7632,1.677,0.47686,1.0105,0.29261
0.61365,0.45906,0.99125,1.7542,1.8638,0.51941,1.0665,0.28999
0.62662,0.4965,1.0555,1.9333,1.6026,0.51114,1.1038,0.29722
0.76466,0.57567,1.1415,1.8492,1.9358,0.50818,1.078,0.31526
0.88171,0.50718,1.0756,2.0003,1.8665,0.52536,1.1156,0.32374
1.0217,0.5421,1.191,2.0148,1.858,0.61458,1.2476,0.35378
0.79308,0.51836,1.161,2.0155,2.0451,0.6392,1.1995,0.43591
0.79533,0.55223,1.1617,2.0946,2.127,0.58607,1.3199,0.4495
0.82114,0.57388,1.189,2.112,2.3118,0.67332,1.2627,0.40974
0.9408,0.59638,1.27,2.3664,2.2976,0.63856,1.3302,0.40822
0.85121,0.5876,1.292,2.2784,2.1622,0.64577,1.3224,0.39861
0.86243,0.60907,1.3169,2.2709,2.3208,0.64151,1.3939,0.53035
1.0162,0.62786,1.3131,2.3974,2.3498,0.70355,1.4047,0.44421
0.96026,0.62208,1.3495,2.6238,2.4696,0.73075,1.4819,0.46714
1.008,0.64682,1.3832,2.5051,2.4632,0.71243,1.506,0.59498
1.0367,0.66205,1.4321,2.6316,2.5016,0.78757,1.5547,0.66892
0.99446,0.68459,1.4399,2.6607,2.7559,0.82884,1.5405,0.55495
1.0214,0.71499,1.5281,2.7979,2.7028,0.77187,1.6617,0.52569
1.0776,0.70766,1.5002,2.7282,3.0617,0.84412,1.6727,0.59637
1.1512,0.78062,1.5386,2.7865,2.7932,0.87132,1.6567,0.61156
1.1008,0.75166,1.5672,2.8597,2.9839,0.8886,1.7507,0.6483
1.165,0.79367,1.6852,3.1096,2.9925,1.1596,1.7324,0.58694
1.151,0.78093,1.6502,3.2905,3.1186,0.94542,1.759,0.69039
1.205,0.79428,1.6808,3.1674,3.5216,1.117,2.0391,0.79487
1.2154,0.85754,1.7325,3.1665,3.1965,1.3056,1.9515,0.90362
1.3247,0.83215,1.7578,3.26,3.3146,1.2833,2.0417,0.85924
1.2772,0.88525,1.8041,3.3208,3.5197,1.4134,2.2114,0.73371
1.3125,0.86654,1.855,3.4028,3.7546,1.309,2.371,1.0921
1.3271,0.88407,1.8613,3.6327,3.7541,1.5746,2.2226,1.0019
1.6592,1.0055,1.9795,3.642,3.8743,1.364,2.3816,0.89375
1.7539,0.97889,1.9839,3.6381,3.8304,1.3992,2.2323,0.98454
